"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Post-demographic dividend","PST","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","64640883.9311163","58839778.9629392","82872928.1168157","2787587770.85471","3190199730.38683","3535342569.70982","4135767937.16255","4878319103.9175","5726664113.01405","5922945531.11959","6693394926.89813","8047669835.87715","8787950344.73642","10078010001.3328","10207672976.7823","8137023907.78113","8713656909.80075","8791330869.69523","9582742493.28317","11794772282.6409","15570395478.329","18561139689.0017","20794145790.3069","26438213940.5099","27671713213.7026","32168701841.9167","33614870843.0056","40842819172.3718","46423245189.5946","56303311542.3643","58222010523.2899","62594702382.3024","69837474554.1825","79652682606.5692","78946497025.6357","87114173806.4451","96547655559.9386","134466400026.189","157363250854.028","167948255048.145","200582483326.601","219669004875.68","211756959671.865","230175947050.918","259546545115.916","264853320972.293","286854862895.849","318697567536.424","316768455152.964","318272495661.023","342332552013.174","371197697568.914","372180975282.436","352556604839.68",
"Post-demographic dividend","PST","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","65193370.1185617","73480662.9302433","101933701.583683","672452966.691509","1143120678.86527","1368045186.09126","1700612976.64556","1862360067.29956","3045332552.54594","3234356933.05622","3442475571.8157","4154318993.56945","5280328292.51518","5958910700.12975","5952348241.48295","6055720577.08784","6322872007.52604","6738980160.27677","7117917702.03536","9351359831.23887","12379437015.0724","15458850380.3335","17261920178.3101","22124336893.8896","23460287870.6043","25327102487.3389","24757881928.6197","27632685103.4034","34449996671.4041","46818435829.5096","48157242422.1599","51647138227.3468","59137131439.2922","65965703327.8291","64917143021.2273","72635834614.9095","80844794990.0908","117763218370.081","132852574088.769","136132290065.238","152201087427.83","177393895730.045","173110295456.143","186177749784.326","202608263026.061","204656342526.863","218845723735.463","243466110316.8","257652251179.685","226100727133.923","246542101732.113","258990190351.733","261849193697.338","258954664983.517",
"French Polynesia","PYF","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.27412422818929","5.00021296137026","17.7355807915687","2.59898155414761","7.92503665382511","15.5642998793672","11.8209629614593","","","","","",
"French Polynesia","PYF","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11343822","6207963","20506495","2388577","8801278","20726119","11000066","","","","","",
"French Polynesia","PYF","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","425880.617750794","529641.162587045","1227816.39387046","515991.689948528","271361.745264572","178321.256001809","288696.886267427","334385.575191443","196114.001779994","292620.040988229","290260.246494675","309180.209291186","175595.917912321","137092.353846435","223996.422842923","","","","",
"French Polynesia","PYF","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1553675.58697975","1872659.82486134","1716861.90668327","1486368.21893165","1577287.84143932","731320.179340373","1722481.00971969","2833258.43323916","3268450.68552163","3759330.01480424","3509026.28441879","3246825.46229535","3018578.40534396","3475548.62309199","3333941.19123375","","","","",
"Qatar","QAT","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0270806533273453","","0.00550762883267525","0.00233460160033945","0.000580959188302185","0.0491247077023941","5.19628912483011","0.00113290775207151","0.00550624011619693","1.79884310168881","0.0025038556894077","",
"Qatar","QAT","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","950860.999999997","","112596","218668.000000005","27939.0000000003","33370.9999999992","205330905","62631.0000000231","292251.999999993","155183661","122141.000000003","465899482",
"Qatar","QAT","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","179.62518","","","390.4962","","","397.09787","","",
"Qatar","QAT","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","548.00091","","","583.9826","","","577.34853","","",
"Qatar","QAT","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","3489","739","646","752","542","484","606","707","721","","","","","","","","","","","","","","","","","","","","","","7043","6773","7979","7608","","","8124","","8372","",
"Qatar","QAT","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","","20","17","20","10","4","15","9","25","57","","","","","","","","","","","","","","","","","","","","","","656","485","797","1405","","","1117","","1333","",
"Qatar","QAT","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","","3469","722","626","742","538","469","597","682","664","","","","","","","","","","","","","","","","","","","","","","6387","6288","7182","6203","","","7007","","7039","",
"Qatar","QAT","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","9","5","","16","19","","39","",
"Qatar","QAT","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","323","477","","548","574","","799","",
"Qatar","QAT","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.06","75.56","91.68","106.6","133.67","166.39","182.78","241.07","283.57","327.66","409.1","468.42","612.79","810.28","1123.97","1175.59","1389.03","1385.2","1502.58","","",
"Qatar","QAT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4786","","","0.51883","","","0.50729","","",
"Qatar","QAT","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","",
"Qatar","QAT","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","",
"Romania","ROU","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.41438779340684","6.92214905365052","10.3723076268374","12.5282703099328","11.6358396747475","8.17988033183845","7.39817590638125","8.4133567816652","9.41818264618838","10.3924437239944","9.77969369506874","10.0774142479782","11.0725652442423","",
"Romania","ROU","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1417646339","2623560851","3329566907","4856823006","5673719563","3649893276","3679007733","4473329971","4437963902","5254485304","5558653635","6637140086","6994469377","6984613434",
